year,state,state_name,county_name,county_fips,tract_fips,location_id,measure_id,measure_key,measure,estimate,ci_lower,ci_upper,total_population,total_adult_population,longitude,latitude
2023,DC,District of Columbia,District of Columbia,11001,11001000102,11001000102,BPHIGH,high_blood_pressure,High blood pressure among adults,26.1,22.8,29.6,3417,2929,-77.0620045,38.905422
2023,DC,District of Columbia,District of Columbia,11001,11001000102,11001000102,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,3.3,2.6,4.5,3417,2929,-77.0620045,38.905422
2023,DC,District of Columbia,District of Columbia,11001,11001000102,11001000102,OBESITY,obesity,Obesity among adults,18.2,14.1,23.2,3417,2929,-77.0620045,38.905422
2023,DC,District of Columbia,District of Columbia,11001,11001000102,11001000102,LPA,physical_inactivity,No leisure-time physical activity among adults,9.3,7.1,11.6,3417,2929,-77.0620045,38.905422
2023,DC,District of Columbia,District of Columbia,11001,11001000201,11001000201,CSMOKING,current_smoking,Current cigarette smoking among adults,14.8,11.9,17.7,4108,4079,-77.0743418,38.9092171
2023,DC,District of Columbia,District of Columbia,11001,11001000201,11001000201,DIABETES,diabetes,Diagnosed diabetes among adults,2.7,2.3,3.1,4108,4079,-77.0743418,38.9092171
2023,DC,District of Columbia,District of Columbia,11001,11001000201,11001000201,MHLTH,frequent_mental_distress,Frequent mental distress among adults,31.7,28.2,35.2,4108,4079,-77.0743418,38.9092171
2023,DC,District of Columbia,District of Columbia,11001,11001000201,11001000201,BPHIGH,high_blood_pressure,High blood pressure among adults,15.6,13,18.7,4108,4079,-77.0743418,38.9092171
2023,DC,District of Columbia,District of Columbia,11001,11001000201,11001000201,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,12.1,9.9,14.5,4108,4079,-77.0743418,38.9092171
2023,DC,District of Columbia,District of Columbia,11001,11001000201,11001000201,OBESITY,obesity,Obesity among adults,24.3,18.8,30.2,4108,4079,-77.0743418,38.9092171
2023,DC,District of Columbia,District of Columbia,11001,11001000201,11001000201,LPA,physical_inactivity,No leisure-time physical activity among adults,25.1,20.2,30.8,4108,4079,-77.0743418,38.9092171
2023,DC,District of Columbia,District of Columbia,11001,11001000202,11001000202,CSMOKING,current_smoking,Current cigarette smoking among adults,6,4.7,7.6,4672,4212,-77.0696362,38.9063048
2023,DC,District of Columbia,District of Columbia,11001,11001000202,11001000202,DIABETES,diabetes,Diagnosed diabetes among adults,4.8,4.1,5.6,4672,4212,-77.0696362,38.9063048
2023,DC,District of Columbia,District of Columbia,11001,11001000202,11001000202,MHLTH,frequent_mental_distress,Frequent mental distress among adults,14.1,12,16.7,4672,4212,-77.0696362,38.9063048
2023,DC,District of Columbia,District of Columbia,11001,11001000202,11001000202,BPHIGH,high_blood_pressure,High blood pressure among adults,20.3,17.7,23.1,4672,4212,-77.0696362,38.9063048
2023,DC,District of Columbia,District of Columbia,11001,11001000202,11001000202,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,4.1,3.2,5.6,4672,4212,-77.0696362,38.9063048
2023,DC,District of Columbia,District of Columbia,11001,11001000202,11001000202,OBESITY,obesity,Obesity among adults,17.3,13.4,22,4672,4212,-77.0696362,38.9063048
2023,DC,District of Columbia,District of Columbia,11001,11001000202,11001000202,LPA,physical_inactivity,No leisure-time physical activity among adults,10,7.7,12.7,4672,4212,-77.0696362,38.9063048
2023,DC,District of Columbia,District of Columbia,11001,11001000300,11001000300,CSMOKING,current_smoking,Current cigarette smoking among adults,5.6,4.1,7.4,6161,5081,-77.0748728,38.9179099
2023,DC,District of Columbia,District of Columbia,11001,11001000300,11001000300,DIABETES,diabetes,Diagnosed diabetes among adults,4.1,3.5,4.8,6161,5081,-77.0748728,38.9179099
2023,DC,District of Columbia,District of Columbia,11001,11001000300,11001000300,MHLTH,frequent_mental_distress,Frequent mental distress among adults,12.7,11,14.8,6161,5081,-77.0748728,38.9179099
2023,DC,District of Columbia,District of Columbia,11001,11001000300,11001000300,BPHIGH,high_blood_pressure,High blood pressure among adults,18.7,16,21.6,6161,5081,-77.0748728,38.9179099
2023,DC,District of Columbia,District of Columbia,11001,11001000300,11001000300,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,4,3,5.5,6161,5081,-77.0748728,38.9179099
2023,DC,District of Columbia,District of Columbia,11001,11001000300,11001000300,OBESITY,obesity,Obesity among adults,17.8,13.6,22.7,6161,5081,-77.0748728,38.9179099
2023,DC,District of Columbia,District of Columbia,11001,11001000300,11001000300,LPA,physical_inactivity,No leisure-time physical activity among adults,8.8,6.8,11.4,6161,5081,-77.0748728,38.9179099
2023,DC,District of Columbia,District of Columbia,11001,11001000400,11001000400,CSMOKING,current_smoking,Current cigarette smoking among adults,7,5.5,8.9,1643,1410,-77.0649214,38.9227989
2023,DC,District of Columbia,District of Columbia,11001,11001000400,11001000400,DIABETES,diabetes,Diagnosed diabetes among adults,7.5,6.4,8.6,1643,1410,-77.0649214,38.9227989
2023,DC,District of Columbia,District of Columbia,11001,11001000400,11001000400,MHLTH,frequent_mental_distress,Frequent mental distress among adults,11.3,9.9,12.8,1643,1410,-77.0649214,38.9227989
2023,DC,District of Columbia,District of Columbia,11001,11001000400,11001000400,BPHIGH,high_blood_pressure,High blood pressure among adults,28.7,25.2,32.4,1643,1410,-77.0649214,38.9227989
2023,DC,District of Columbia,District of Columbia,11001,11001000400,11001000400,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,4.8,3.6,6.3,1643,1410,-77.0649214,38.9227989
2023,DC,District of Columbia,District of Columbia,11001,11001000400,11001000400,OBESITY,obesity,Obesity among adults,20,15.5,25.1,1643,1410,-77.0649214,38.9227989
2023,DC,District of Columbia,District of Columbia,11001,11001000400,11001000400,LPA,physical_inactivity,No leisure-time physical activity among adults,12.3,9.6,15.3,1643,1410,-77.0649214,38.9227989
2023,DC,District of Columbia,District of Columbia,11001,11001000501,11001000501,CSMOKING,current_smoking,Current cigarette smoking among adults,5.2,4.1,6.9,3829,3470,-77.051434,38.9264548
2023,DC,District of Columbia,District of Columbia,11001,11001000501,11001000501,DIABETES,diabetes,Diagnosed diabetes among adults,4.3,3.7,5,3829,3470,-77.051434,38.9264548
2023,DC,District of Columbia,District of Columbia,11001,11001000501,11001000501,MHLTH,frequent_mental_distress,Frequent mental distress among adults,12.4,10.8,14.4,3829,3470,-77.051434,38.9264548
2023,DC,District of Columbia,District of Columbia,11001,11001000501,11001000501,BPHIGH,high_blood_pressure,High blood pressure among adults,19.4,16.8,22.4,3829,3470,-77.051434,38.9264548
2023,DC,District of Columbia,District of Columbia,11001,11001000501,11001000501,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,3.8,3,5.2,3829,3470,-77.051434,38.9264548
2023,DC,District of Columbia,District of Columbia,11001,11001000501,11001000501,OBESITY,obesity,Obesity among adults,18.5,14.3,23.6,3829,3470,-77.051434,38.9264548
2023,DC,District of Columbia,District of Columbia,11001,11001000501,11001000501,LPA,physical_inactivity,No leisure-time physical activity among adults,8.6,6.7,11,3829,3470,-77.051434,38.9264548
2023,DC,District of Columbia,District of Columbia,11001,11001000502,11001000502,CSMOKING,current_smoking,Current cigarette smoking among adults,5.4,4.2,7.1,3418,2972,-77.0595624,38.9283547
2023,DC,District of Columbia,District of Columbia,11001,11001000502,11001000502,DIABETES,diabetes,Diagnosed diabetes among adults,5.5,4.7,6.3,3418,2972,-77.0595624,38.9283547
2023,DC,District of Columbia,District of Columbia,11001,11001000502,11001000502,MHLTH,frequent_mental_distress,Frequent mental distress among adults,11.3,9.8,12.8,3418,2972,-77.0595624,38.9283547
2023,DC,District of Columbia,District of Columbia,11001,11001000502,11001000502,BPHIGH,high_blood_pressure,High blood pressure among adults,23.8,20.7,27.2,3418,2972,-77.0595624,38.9283547
2023,DC,District of Columbia,District of Columbia,11001,11001000502,11001000502,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,3.7,2.9,5,3418,2972,-77.0595624,38.9283547
2023,DC,District of Columbia,District of Columbia,11001,11001000502,11001000502,OBESITY,obesity,Obesity among adults,18.6,14.4,23.7,3418,2972,-77.0595624,38.9283547
2023,DC,District of Columbia,District of Columbia,11001,11001000502,11001000502,LPA,physical_inactivity,No leisure-time physical activity among adults,9.3,7.3,11.7,3418,2972,-77.0595624,38.9283547
2023,DC,District of Columbia,District of Columbia,11001,11001000600,11001000600,CSMOKING,current_smoking,Current cigarette smoking among adults,5.5,4.4,7,4676,3848,-77.0675114,38.9368114
2023,DC,District of Columbia,District of Columbia,11001,11001000600,11001000600,DIABETES,diabetes,Diagnosed diabetes among adults,5.9,5.1,6.9,4676,3848,-77.0675114,38.9368114
2023,DC,District of Columbia,District of Columbia,11001,11001000600,11001000600,MHLTH,frequent_mental_distress,Frequent mental distress among adults,10.7,9.4,12.2,4676,3848,-77.0675114,38.9368114
2023,DC,District of Columbia,District of Columbia,11001,11001000600,11001000600,BPHIGH,high_blood_pressure,High blood pressure among adults,25.6,22.4,29.1,4676,3848,-77.0675114,38.9368114
2023,DC,District of Columbia,District of Columbia,11001,11001000600,11001000600,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,3.6,2.7,4.6,4676,3848,-77.0675114,38.9368114
2023,DC,District of Columbia,District of Columbia,11001,11001000600,11001000600,OBESITY,obesity,Obesity among adults,18.4,14.3,23.4,4676,3848,-77.0675114,38.9368114
2023,DC,District of Columbia,District of Columbia,11001,11001000600,11001000600,LPA,physical_inactivity,No leisure-time physical activity among adults,9.6,7.5,12.2,4676,3848,-77.0675114,38.9368114
2023,DC,District of Columbia,District of Columbia,11001,11001000702,11001000702,CSMOKING,current_smoking,Current cigarette smoking among adults,6.6,5.1,8.6,3452,3175,-77.077893,38.9241271
2023,DC,District of Columbia,District of Columbia,11001,11001000702,11001000702,DIABETES,diabetes,Diagnosed diabetes among adults,4.5,3.9,5.2,3452,3175,-77.077893,38.9241271
2023,DC,District of Columbia,District of Columbia,11001,11001000702,11001000702,MHLTH,frequent_mental_distress,Frequent mental distress among adults,13.5,11.6,15.4,3452,3175,-77.077893,38.9241271
2023,DC,District of Columbia,District of Columbia,11001,11001000702,11001000702,BPHIGH,high_blood_pressure,High blood pressure among adults,19.3,16.6,22.2,3452,3175,-77.077893,38.9241271
2023,DC,District of Columbia,District of Columbia,11001,11001000702,11001000702,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,4.7,3.7,5.9,3452,3175,-77.077893,38.9241271
2023,DC,District of Columbia,District of Columbia,11001,11001000702,11001000702,OBESITY,obesity,Obesity among adults,19.7,15.3,24.9,3452,3175,-77.077893,38.9241271
2023,DC,District of Columbia,District of Columbia,11001,11001000702,11001000702,LPA,physical_inactivity,No leisure-time physical activity among adults,10.4,8.1,12.9,3452,3175,-77.077893,38.9241271
2023,DC,District of Columbia,District of Columbia,11001,11001000703,11001000703,CSMOKING,current_smoking,Current cigarette smoking among adults,4.5,3.5,5.6,3022,2742,-77.0790462,38.9290941
2023,DC,District of Columbia,District of Columbia,11001,11001000703,11001000703,DIABETES,diabetes,Diagnosed diabetes among adults,7.4,6.4,8.6,3022,2742,-77.0790462,38.9290941
2023,DC,District of Columbia,District of Columbia,11001,11001000703,11001000703,MHLTH,frequent_mental_distress,Frequent mental distress among adults,8.8,7.7,10,3022,2742,-77.0790462,38.9290941
2023,DC,District of Columbia,District of Columbia,11001,11001000703,11001000703,BPHIGH,high_blood_pressure,High blood pressure among adults,32.5,28.6,36.6,3022,2742,-77.0790462,38.9290941
2023,DC,District of Columbia,District of Columbia,11001,11001000703,11001000703,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,3.7,2.9,4.5,3022,2742,-77.0790462,38.9290941
2023,DC,District of Columbia,District of Columbia,11001,11001000703,11001000703,OBESITY,obesity,Obesity among adults,17.3,13.3,22,3022,2742,-77.0790462,38.9290941
2023,DC,District of Columbia,District of Columbia,11001,11001000703,11001000703,LPA,physical_inactivity,No leisure-time physical activity among adults,11.1,8.6,14.2,3022,2742,-77.0790462,38.9290941
2023,DC,District of Columbia,District of Columbia,11001,11001000704,11001000704,CSMOKING,current_smoking,Current cigarette smoking among adults,5.3,4.2,6.5,2753,2430,-77.0752384,38.9300215
2023,DC,District of Columbia,District of Columbia,11001,11001000704,11001000704,DIABETES,diabetes,Diagnosed diabetes among adults,5.5,4.7,6.3,2753,2430,-77.0752384,38.9300215
2023,DC,District of Columbia,District of Columbia,11001,11001000704,11001000704,MHLTH,frequent_mental_distress,Frequent mental distress among adults,11.8,10.3,13.3,2753,2430,-77.0752384,38.9300215
2023,DC,District of Columbia,District of Columbia,11001,11001000704,11001000704,BPHIGH,high_blood_pressure,High blood pressure among adults,22.5,19.6,25.7,2753,2430,-77.0752384,38.9300215
2023,DC,District of Columbia,District of Columbia,11001,11001000704,11001000704,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,3.9,3.2,4.9,2753,2430,-77.0752384,38.9300215
2023,DC,District of Columbia,District of Columbia,11001,11001000704,11001000704,OBESITY,obesity,Obesity among adults,18.8,14.5,23.7,2753,2430,-77.0752384,38.9300215
2023,DC,District of Columbia,District of Columbia,11001,11001000704,11001000704,LPA,physical_inactivity,No leisure-time physical activity among adults,9.6,7.5,12,2753,2430,-77.0752384,38.9300215
2023,DC,District of Columbia,District of Columbia,11001,11001000802,11001000802,CSMOKING,current_smoking,Current cigarette smoking among adults,6.5,4.9,8.6,3327,2669,-77.0896118,38.9126765
2023,DC,District of Columbia,District of Columbia,11001,11001000802,11001000802,DIABETES,diabetes,Diagnosed diabetes among adults,5.8,5,6.8,3327,2669,-77.0896118,38.9126765
2023,DC,District of Columbia,District of Columbia,11001,11001000802,11001000802,MHLTH,frequent_mental_distress,Frequent mental distress among adults,11.8,10.2,13.6,3327,2669,-77.0896118,38.9126765
2023,DC,District of Columbia,District of Columbia,11001,11001000802,11001000802,BPHIGH,high_blood_pressure,High blood pressure among adults,23.9,20.7,27.4,3327,2669,-77.0896118,38.9126765
2023,DC,District of Columbia,District of Columbia,11001,11001000802,11001000802,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,4.3,3.3,5.6,3327,2669,-77.0896118,38.9126765
2023,DC,District of Columbia,District of Columbia,11001,11001000802,11001000802,OBESITY,obesity,Obesity among adults,19.1,14.8,24.3,3327,2669,-77.0896118,38.9126765
2023,DC,District of Columbia,District of Columbia,11001,11001000802,11001000802,LPA,physical_inactivity,No leisure-time physical activity among adults,10.6,8,13.5,3327,2669,-77.0896118,38.9126765
2023,DC,District of Columbia,District of Columbia,11001,11001000803,11001000803,CSMOKING,current_smoking,Current cigarette smoking among adults,5.1,4,6.3,3174,2864,-77.0835217,38.9336425
2023,DC,District of Columbia,District of Columbia,11001,11001000803,11001000803,DIABETES,diabetes,Diagnosed diabetes among adults,6.3,5.4,7.3,3174,2864,-77.0835217,38.9336425
2023,DC,District of Columbia,District of Columbia,11001,11001000803,11001000803,MHLTH,frequent_mental_distress,Frequent mental distress among adults,12.4,10.7,14.7,3174,2864,-77.0835217,38.9336425
2023,DC,District of Columbia,District of Columbia,11001,11001000803,11001000803,BPHIGH,high_blood_pressure,High blood pressure among adults,25,21.8,28.4,3174,2864,-77.0835217,38.9336425
2023,DC,District of Columbia,District of Columbia,11001,11001000803,11001000803,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,3.7,3,4.8,3174,2864,-77.0835217,38.9336425
2023,DC,District of Columbia,District of Columbia,11001,11001000803,11001000803,OBESITY,obesity,Obesity among adults,17.6,13.5,22.4,3174,2864,-77.0835217,38.9336425
2023,DC,District of Columbia,District of Columbia,11001,11001000803,11001000803,LPA,physical_inactivity,No leisure-time physical activity among adults,10.8,8.5,13.7,3174,2864,-77.0835217,38.9336425
2023,DC,District of Columbia,District of Columbia,11001,11001000804,11001000804,CSMOKING,current_smoking,Current cigarette smoking among adults,5.3,4.3,6.6,3832,3035,-77.0918347,38.9221746
2023,DC,District of Columbia,District of Columbia,11001,11001000804,11001000804,DIABETES,diabetes,Diagnosed diabetes among adults,5.6,4.9,6.5,3832,3035,-77.0918347,38.9221746
2023,DC,District of Columbia,District of Columbia,11001,11001000804,11001000804,MHLTH,frequent_mental_distress,Frequent mental distress among adults,11.5,10,13.3,3832,3035,-77.0918347,38.9221746
2023,DC,District of Columbia,District of Columbia,11001,11001000804,11001000804,BPHIGH,high_blood_pressure,High blood pressure among adults,24,21,27.2,3832,3035,-77.0918347,38.9221746
2023,DC,District of Columbia,District of Columbia,11001,11001000804,11001000804,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,3.2,2.6,4,3832,3035,-77.0918347,38.9221746
2023,DC,District of Columbia,District of Columbia,11001,11001000804,11001000804,OBESITY,obesity,Obesity among adults,17.2,13.4,21.8,3832,3035,-77.0918347,38.9221746
2023,DC,District of Columbia,District of Columbia,11001,11001000804,11001000804,LPA,physical_inactivity,No leisure-time physical activity among adults,9.6,7.6,12,3832,3035,-77.0918347,38.9221746
2023,DC,District of Columbia,District of Columbia,11001,11001000902,11001000902,CSMOKING,current_smoking,Current cigarette smoking among adults,5.7,4.2,7.8,2317,1731,-77.1077517,38.9285125
2023,DC,District of Columbia,District of Columbia,11001,11001000902,11001000902,DIABETES,diabetes,Diagnosed diabetes among adults,6.2,5.3,7.2,2317,1731,-77.1077517,38.9285125
2023,DC,District of Columbia,District of Columbia,11001,11001000902,11001000902,MHLTH,frequent_mental_distress,Frequent mental distress among adults,10.3,8.9,11.9,2317,1731,-77.1077517,38.9285125
2023,DC,District of Columbia,District of Columbia,11001,11001000902,11001000902,BPHIGH,high_blood_pressure,High blood pressure among adults,26.9,23.4,30.7,2317,1731,-77.1077517,38.9285125
2023,DC,District of Columbia,District of Columbia,11001,11001000902,11001000902,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,3.2,2.4,4.4,2317,1731,-77.1077517,38.9285125
2023,DC,District of Columbia,District of Columbia,11001,11001000902,11001000902,OBESITY,obesity,Obesity among adults,18.7,14.3,23.8,2317,1731,-77.1077517,38.9285125
2023,DC,District of Columbia,District of Columbia,11001,11001000902,11001000902,LPA,physical_inactivity,No leisure-time physical activity among adults,9.7,7.4,12.4,2317,1731,-77.1077517,38.9285125
2023,DC,District of Columbia,District of Columbia,11001,11001000903,11001000903,CSMOKING,current_smoking,Current cigarette smoking among adults,4.9,3.7,6.1,4202,3953,-77.093331,38.9376821
2023,DC,District of Columbia,District of Columbia,11001,11001000903,11001000903,DIABETES,diabetes,Diagnosed diabetes among adults,2.5,2.2,2.9,4202,3953,-77.093331,38.9376821
2023,DC,District of Columbia,District of Columbia,11001,11001000903,11001000903,MHLTH,frequent_mental_distress,Frequent mental distress among adults,18.4,15,21.4,4202,3953,-77.093331,38.9376821
2023,DC,District of Columbia,District of Columbia,11001,11001000903,11001000903,BPHIGH,high_blood_pressure,High blood pressure among adults,12,10.2,14,4202,3953,-77.093331,38.9376821
2023,DC,District of Columbia,District of Columbia,11001,11001000903,11001000903,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,5,3.8,6.5,4202,3953,-77.093331,38.9376821
2023,DC,District of Columbia,District of Columbia,11001,11001000903,11001000903,OBESITY,obesity,Obesity among adults,14.4,10.8,18.8,4202,3953,-77.093331,38.9376821
2023,DC,District of Columbia,District of Columbia,11001,11001000903,11001000903,LPA,physical_inactivity,No leisure-time physical activity among adults,9.8,7.4,12.6,4202,3953,-77.093331,38.9376821
2023,DC,District of Columbia,District of Columbia,11001,11001000904,11001000904,CSMOKING,current_smoking,Current cigarette smoking among adults,4.5,3.6,5.8,3148,2405,-77.1036767,38.9366243
2023,DC,District of Columbia,District of Columbia,11001,11001000904,11001000904,DIABETES,diabetes,Diagnosed diabetes among adults,7,6.1,8.2,3148,2405,-77.1036767,38.9366243
2023,DC,District of Columbia,District of Columbia,11001,11001000904,11001000904,MHLTH,frequent_mental_distress,Frequent mental distress among adults,9,7.9,10.2,3148,2405,-77.1036767,38.9366243
2023,DC,District of Columbia,District of Columbia,11001,11001000904,11001000904,BPHIGH,high_blood_pressure,High blood pressure among adults,31,27.2,35.1,3148,2405,-77.1036767,38.9366243
2023,DC,District of Columbia,District of Columbia,11001,11001000904,11001000904,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,2.6,2.1,3.2,3148,2405,-77.1036767,38.9366243
2023,DC,District of Columbia,District of Columbia,11001,11001000904,11001000904,OBESITY,obesity,Obesity among adults,18.1,14,23,3148,2405,-77.1036767,38.9366243
2023,DC,District of Columbia,District of Columbia,11001,11001000904,11001000904,LPA,physical_inactivity,No leisure-time physical activity among adults,9.6,7.5,12.2,3148,2405,-77.1036767,38.9366243
2023,DC,District of Columbia,District of Columbia,11001,11001001002,11001001002,CSMOKING,current_smoking,Current cigarette smoking among adults,5.7,4.5,7.3,3643,3218,-77.0788872,38.9384216
2023,DC,District of Columbia,District of Columbia,11001,11001001002,11001001002,DIABETES,diabetes,Diagnosed diabetes among adults,4.7,4.1,5.4,3643,3218,-77.0788872,38.9384216
2023,DC,District of Columbia,District of Columbia,11001,11001001002,11001001002,MHLTH,frequent_mental_distress,Frequent mental distress among adults,12.9,11.3,14.9,3643,3218,-77.0788872,38.9384216
2023,DC,District of Columbia,District of Columbia,11001,11001001002,11001001002,BPHIGH,high_blood_pressure,High blood pressure among adults,20.5,17.8,23.5,3643,3218,-77.0788872,38.9384216
2023,DC,District of Columbia,District of Columbia,11001,11001001002,11001001002,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,3.6,2.9,4.4,3643,3218,-77.0788872,38.9384216
2023,DC,District of Columbia,District of Columbia,11001,11001001002,11001001002,OBESITY,obesity,Obesity among adults,18.8,14.6,23.9,3643,3218,-77.0788872,38.9384216
2023,DC,District of Columbia,District of Columbia,11001,11001001002,11001001002,LPA,physical_inactivity,No leisure-time physical activity among adults,9.5,7.5,12,3643,3218,-77.0788872,38.9384216
2023,DC,District of Columbia,District of Columbia,11001,11001001003,11001001003,CSMOKING,current_smoking,Current cigarette smoking among adults,6,4.5,8,3111,2257,-77.0930741,38.9492362
2023,DC,District of Columbia,District of Columbia,11001,11001001003,11001001003,DIABETES,diabetes,Diagnosed diabetes among adults,6.6,5.6,7.8,3111,2257,-77.0930741,38.9492362
2023,DC,District of Columbia,District of Columbia,11001,11001001003,11001001003,MHLTH,frequent_mental_distress,Frequent mental distress among adults,10.4,8.9,11.9,3111,2257,-77.0930741,38.9492362
2023,DC,District of Columbia,District of Columbia,11001,11001001003,11001001003,BPHIGH,high_blood_pressure,High blood pressure among adults,28.1,24.4,32.1,3111,2257,-77.0930741,38.9492362
2023,DC,District of Columbia,District of Columbia,11001,11001001003,11001001003,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,3.1,2.4,4.1,3111,2257,-77.0930741,38.9492362
2023,DC,District of Columbia,District of Columbia,11001,11001001003,11001001003,OBESITY,obesity,Obesity among adults,19.4,14.9,24.6,3111,2257,-77.0930741,38.9492362
2023,DC,District of Columbia,District of Columbia,11001,11001001003,11001001003,LPA,physical_inactivity,No leisure-time physical activity among adults,10,7.6,12.8,3111,2257,-77.0930741,38.9492362
2023,DC,District of Columbia,District of Columbia,11001,11001001004,11001001004,CSMOKING,current_smoking,Current cigarette smoking among adults,6.2,4.8,8.1,4480,3529,-77.0853886,38.9487665
2023,DC,District of Columbia,District of Columbia,11001,11001001004,11001001004,DIABETES,diabetes,Diagnosed diabetes among adults,6.6,5.6,7.6,4480,3529,-77.0853886,38.9487665
2023,DC,District of Columbia,District of Columbia,11001,11001001004,11001001004,MHLTH,frequent_mental_distress,Frequent mental distress among adults,11.7,10.1,13.5,4480,3529,-77.0853886,38.9487665
2023,DC,District of Columbia,District of Columbia,11001,11001001004,11001001004,BPHIGH,high_blood_pressure,High blood pressure among adults,26.6,23.1,30.1,4480,3529,-77.0853886,38.9487665
2023,DC,District of Columbia,District of Columbia,11001,11001001004,11001001004,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,3.7,3,4.7,4480,3529,-77.0853886,38.9487665
2023,DC,District of Columbia,District of Columbia,11001,11001001004,11001001004,OBESITY,obesity,Obesity among adults,19.2,14.8,24.1,4480,3529,-77.0853886,38.9487665
2023,DC,District of Columbia,District of Columbia,11001,11001001004,11001001004,LPA,physical_inactivity,No leisure-time physical activity among adults,10.9,8.4,13.7,4480,3529,-77.0853886,38.9487665
2023,DC,District of Columbia,District of Columbia,11001,11001001100,11001001100,CSMOKING,current_smoking,Current cigarette smoking among adults,5.7,4.5,7,5300,4281,-77.0776732,38.9572432
2023,DC,District of Columbia,District of Columbia,11001,11001001100,11001001100,DIABETES,diabetes,Diagnosed diabetes among adults,7,6,8.1,5300,4281,-77.0776732,38.9572432
2023,DC,District of Columbia,District of Columbia,11001,11001001100,11001001100,MHLTH,frequent_mental_distress,Frequent mental distress among adults,10.5,9.2,11.9,5300,4281,-77.0776732,38.9572432
2023,DC,District of Columbia,District of Columbia,11001,11001001100,11001001100,BPHIGH,high_blood_pressure,High blood pressure among adults,28.8,25.1,32.5,5300,4281,-77.0776732,38.9572432
2023,DC,District of Columbia,District of Columbia,11001,11001001100,11001001100,ACCESS2,lack_health_insurance,Current lack of health insurance among adults aged 18-64 years,3.3,2.7,4.2,5300,4281,-77.0776732,38.9572432
2023,DC,District of Columbia,District of Columbia,11001,11001001100,11001001100,OBESITY,obesity,Obesity among adults,18.8,14.4,23.8,5300,4281,-77.0776732,38.9572432
2023,DC,District of Columbia,District of Columbia,11001,11001001100,11001001100,LPA,physical_inactivity,No leisure-time physical activity among adults,10.7,8.5,13.5,5300,4281,-77.0776732,38.9572432
